Cosine Similarity: 0.8228, Euclidean Distance: 3.7930
Cosine Similarity: 0.7158, Euclidean Distance: 7.2031
Cosine Similarity: 0.6694, Euclidean Distance: 6.1250
Cosine Similarity: 0.7373, Euclidean Distance: 5.1211
Cosine Similarity: 0.8354, Euclidean Distance: 4.5820
Cosine Similarity: 0.8184, Euclidean Distance: 4.2656
Cosine Similarity: 0.8223, Euclidean Distance: 4.2656
Cosine Similarity: 0.7705, Euclidean Distance: 4.3164
Cosine Similarity: 0.8960, Euclidean Distance: 3.5078
Cosine Similarity: 0.9141, Euclidean Distance: 2.7129
Cosine Similarity: 0.6421, Euclidean Distance: 7.5352
Cosine Similarity: 0.8149, Euclidean Distance: 4.8008
Cosine Similarity: 0.8237, Euclidean Distance: 4.3789
Cosine Similarity: 0.7769, Euclidean Distance: 4.4844
Cosine Similarity: 0.8047, Euclidean Distance: 6.0469
Cosine Similarity: 0.7109, Euclidean Distance: 6.6875
Cosine Similarity: 0.7339, Euclidean Distance: 4.8633
Cosine Similarity: 0.8306, Euclidean Distance: 3.9746
Cosine Similarity: 0.8081, Euclidean Distance: 4.3008
Cosine Similarity: 0.5420, Euclidean Distance: 13.2891
Cosine Similarity: 0.8364, Euclidean Distance: 3.6562
Cosine Similarity: 0.7354, Euclidean Distance: 5.4922
Cosine Similarity: 0.8599, Euclidean Distance: 3.6035
Cosine Similarity: 0.7769, Euclidean Distance: 5.6289
Cosine Similarity: 0.8350, Euclidean Distance: 3.7969
Cosine Similarity: 0.7695, Euclidean Distance: 4.2695
Cosine Similarity: 0.7236, Euclidean Distance: 5.8984
Cosine Similarity: 0.6899, Euclidean Distance: 5.1797
Cosine Similarity: 0.8462, Euclidean Distance: 4.1719
Cosine Similarity: 0.8237, Euclidean Distance: 3.9590
Cosine Similarity: 0.8477, Euclidean Distance: 4.0312
Cosine Similarity: 0.8281, Euclidean Distance: 3.9824
Cosine Similarity: 0.8423, Euclidean Distance: 4.2188
Cosine Similarity: 0.7515, Euclidean Distance: 5.1758
Cosine Similarity: 0.7725, Euclidean Distance: 4.6406
Cosine Similarity: 0.7896, Euclidean Distance: 4.2227
Cosine Similarity: 0.7407, Euclidean Distance: 5.8438
Cosine Similarity: 0.8369, Euclidean Distance: 4.0078
Cosine Similarity: 0.7305, Euclidean Distance: 5.4062
Cosine Similarity: 0.7856, Euclidean Distance: 4.5625
Cosine Similarity: 0.7222, Euclidean Distance: 4.8789
Cosine Similarity: 0.7427, Euclidean Distance: 4.7930
Cosine Similarity: 0.7593, Euclidean Distance: 4.4922
Cosine Similarity: 0.7134, Euclidean Distance: 5.0938
Cosine Similarity: 0.6694, Euclidean Distance: 6.1875
Cosine Similarity: 0.6543, Euclidean Distance: 7.0273
Cosine Similarity: 0.6436, Euclidean Distance: 7.4727
Cosine Similarity: 0.7388, Euclidean Distance: 5.4062
Cosine Similarity: 0.7808, Euclidean Distance: 4.4531
Cosine Similarity: 0.7612, Euclidean Distance: 4.4805
Cosine Similarity: 0.7744, Euclidean Distance: 4.2734
Cosine Similarity: 0.6855, Euclidean Distance: 5.9961
Cosine Similarity: 0.5654, Euclidean Distance: 8.5156
Cosine Similarity: 0.5649, Euclidean Distance: 9.7031
Cosine Similarity: 0.8140, Euclidean Distance: 3.8887
Cosine Similarity: 0.7979, Euclidean Distance: 4.0508
Cosine Similarity: 0.8145, Euclidean Distance: 3.9238
Cosine Similarity: 0.8188, Euclidean Distance: 3.8672
Cosine Similarity: 0.8247, Euclidean Distance: 3.9297
Cosine Similarity: 0.8862, Euclidean Distance: 3.5254
Cosine Similarity: 0.8535, Euclidean Distance: 3.4785
Cosine Similarity: 0.8032, Euclidean Distance: 4.0000
Cosine Similarity: 0.7720, Euclidean Distance: 4.5820
Cosine Similarity: 0.8354, Euclidean Distance: 3.7539
Cosine Similarity: 0.8311, Euclidean Distance: 4.4023
Cosine Similarity: 0.8330, Euclidean Distance: 3.8613
Cosine Similarity: 0.6084, Euclidean Distance: 10.3438
Cosine Similarity: 0.6807, Euclidean Distance: 7.8086
Cosine Similarity: 0.6807, Euclidean Distance: 7.8047
Cosine Similarity: 0.7637, Euclidean Distance: 4.8086
Cosine Similarity: 0.8418, Euclidean Distance: 4.5391
Cosine Similarity: 0.8335, Euclidean Distance: 3.7051
Cosine Similarity: 0.8032, Euclidean Distance: 3.9824
Cosine Similarity: 0.7764, Euclidean Distance: 5.6133
Cosine Similarity: 0.8506, Euclidean Distance: 3.9316
Cosine Similarity: 0.8423, Euclidean Distance: 3.6348
Cosine Similarity: 0.8418, Euclidean Distance: 3.6016
Cosine Similarity: 0.7207, Euclidean Distance: 4.9414
Cosine Similarity: 0.6582, Euclidean Distance: 7.2383
Cosine Similarity: 0.8418, Euclidean Distance: 3.6445
Cosine Similarity: 0.8281, Euclidean Distance: 3.8613
Cosine Similarity: 0.7808, Euclidean Distance: 4.1914
Cosine Similarity: 0.7373, Euclidean Distance: 6.0234
Cosine Similarity: 0.8340, Euclidean Distance: 3.7480
Cosine Similarity: 0.8315, Euclidean Distance: 3.9434
Cosine Similarity: 0.6289, Euclidean Distance: 8.2656
Cosine Similarity: 0.8281, Euclidean Distance: 3.8047
Cosine Similarity: 0.7012, Euclidean Distance: 8.0703
Cosine Similarity: 0.8594, Euclidean Distance: 3.4082
Cosine Similarity: 0.8130, Euclidean Distance: 3.9707
Cosine Similarity: 0.7427, Euclidean Distance: 4.6055
Cosine Similarity: 0.7520, Euclidean Distance: 4.6289
Cosine Similarity: 0.8687, Euclidean Distance: 3.4297
Cosine Similarity: 0.7354, Euclidean Distance: 6.6016
Cosine Similarity: 0.7939, Euclidean Distance: 4.2383
Cosine Similarity: 0.8247, Euclidean Distance: 3.9258
Cosine Similarity: 0.8081, Euclidean Distance: 4.0430
Cosine Similarity: 0.7612, Euclidean Distance: 4.4492
Cosine Similarity: 0.8086, Euclidean Distance: 4.0586
Cosine Similarity: 0.7544, Euclidean Distance: 4.6172
Cosine Similarity: 0.5615, Euclidean Distance: 11.9453
Cosine Similarity: 0.8203, Euclidean Distance: 3.8438
Cosine Similarity: 0.8745, Euclidean Distance: 3.7656
Cosine Similarity: 0.8989, Euclidean Distance: 3.5254
Cosine Similarity: 0.8232, Euclidean Distance: 4.5078
Cosine Similarity: 0.8066, Euclidean Distance: 4.1406
Cosine Similarity: 0.7119, Euclidean Distance: 5.2461
Cosine Similarity: 0.7593, Euclidean Distance: 4.7656
Cosine Similarity: 0.8179, Euclidean Distance: 3.8848
Cosine Similarity: 0.7993, Euclidean Distance: 4.0508
Cosine Similarity: 0.8862, Euclidean Distance: 3.6953
Cosine Similarity: 0.8662, Euclidean Distance: 3.3320
Cosine Similarity: 0.8604, Euclidean Distance: 3.4648
Cosine Similarity: 0.8071, Euclidean Distance: 4.0625
Cosine Similarity: 0.8496, Euclidean Distance: 4.0039
Cosine Similarity: 0.8540, Euclidean Distance: 3.7734
Cosine Similarity: 0.8511, Euclidean Distance: 3.7598
Cosine Similarity: 0.8076, Euclidean Distance: 4.4922
Cosine Similarity: 0.8027, Euclidean Distance: 4.1445
Cosine Similarity: 0.8477, Euclidean Distance: 4.3828
Cosine Similarity: 0.9219, Euclidean Distance: 2.7754
Cosine Similarity: 0.6338, Euclidean Distance: 11.9141
Cosine Similarity: 0.8164, Euclidean Distance: 3.8984
Cosine Similarity: 0.8965, Euclidean Distance: 3.0645
Cosine Similarity: 0.8594, Euclidean Distance: 3.8652
Cosine Similarity: 0.7681, Euclidean Distance: 6.4922
Cosine Similarity: 0.8491, Euclidean Distance: 5.5391
Cosine Similarity: 0.7075, Euclidean Distance: 7.0547
Cosine Similarity: 0.6631, Euclidean Distance: 7.7617
Cosine Similarity: 0.6865, Euclidean Distance: 9.0703
Cosine Similarity: 0.7773, Euclidean Distance: 6.2852
Cosine Similarity: 0.6147, Euclidean Distance: 7.8789
Cosine Similarity: 0.6743, Euclidean Distance: 7.3750
Cosine Similarity: 0.4753, Euclidean Distance: 9.9922
Cosine Similarity: 0.6426, Euclidean Distance: 7.7148
Cosine Similarity: 0.6475, Euclidean Distance: 7.6797
Cosine Similarity: 0.5371, Euclidean Distance: 11.5391
Cosine Similarity: 0.6543, Euclidean Distance: 7.5938
Cosine Similarity: 0.7261, Euclidean Distance: 6.9023
Cosine Similarity: 0.7930, Euclidean Distance: 6.1133
Cosine Similarity: 0.6392, Euclidean Distance: 7.7891
Cosine Similarity: 0.6758, Euclidean Distance: 7.4102
Cosine Similarity: 0.7314, Euclidean Distance: 6.8516
Cosine Similarity: 0.7197, Euclidean Distance: 6.9727
Cosine Similarity: 0.5986, Euclidean Distance: 9.6719
Cosine Similarity: 0.7627, Euclidean Distance: 6.4609
Cosine Similarity: 0.7432, Euclidean Distance: 6.6953
Cosine Similarity: 0.6304, Euclidean Distance: 7.7539
Cosine Similarity: 0.6084, Euclidean Distance: 8.0547
Cosine Similarity: 0.7266, Euclidean Distance: 7.0977
Cosine Similarity: 0.7358, Euclidean Distance: 6.9141
Cosine Similarity: 0.6128, Euclidean Distance: 8.1719
Cosine Similarity: 0.7515, Euclidean Distance: 6.7188
Cosine Similarity: 0.6499, Euclidean Distance: 7.8086
Cosine Similarity: 0.7217, Euclidean Distance: 6.9609
Cosine Similarity: 0.6177, Euclidean Distance: 7.8672
Cosine Similarity: 0.7334, Euclidean Distance: 6.8633
Cosine Similarity: 0.5820, Euclidean Distance: 9.0312
Cosine Similarity: 0.7593, Euclidean Distance: 6.4961
Cosine Similarity: 0.5845, Euclidean Distance: 8.8750
Cosine Similarity: 0.6636, Euclidean Distance: 7.8516
Cosine Similarity: 0.6709, Euclidean Distance: 7.4258
Cosine Similarity: 0.5967, Euclidean Distance: 8.1016
Cosine Similarity: 0.7666, Euclidean Distance: 6.4102
Cosine Similarity: 0.6377, Euclidean Distance: 7.6953
Cosine Similarity: 0.6929, Euclidean Distance: 7.2383
Cosine Similarity: 0.5879, Euclidean Distance: 8.3281
Cosine Similarity: 0.7202, Euclidean Distance: 6.9414
Cosine Similarity: 0.5645, Euclidean Distance: 8.5312
Cosine Similarity: 0.6675, Euclidean Distance: 7.6602
Cosine Similarity: 0.7280, Euclidean Distance: 6.8984
Cosine Similarity: 0.7344, Euclidean Distance: 6.8359
Cosine Similarity: 0.5469, Euclidean Distance: 8.3984
Cosine Similarity: 0.8286, Euclidean Distance: 5.5898
Cosine Similarity: 0.6362, Euclidean Distance: 8.3125
Cosine Similarity: 0.5684, Euclidean Distance: 8.2578
Cosine Similarity: 0.6548, Euclidean Distance: 7.7773
Cosine Similarity: 0.6147, Euclidean Distance: 8.1719
Cosine Similarity: 0.7114, Euclidean Distance: 7.2070
Cosine Similarity: 0.7266, Euclidean Distance: 6.8750
Cosine Similarity: 0.6230, Euclidean Distance: 7.8242
Cosine Similarity: 0.6782, Euclidean Distance: 8.1250
Cosine Similarity: 0.5986, Euclidean Distance: 8.2656
Cosine Similarity: 0.5708, Euclidean Distance: 8.3672
Cosine Similarity: 0.8442, Euclidean Distance: 5.3438
Cosine Similarity: 0.6392, Euclidean Distance: 7.7383
Cosine Similarity: 0.6396, Euclidean Distance: 7.7461
Cosine Similarity: 0.5757, Euclidean Distance: 8.1719
Cosine Similarity: 0.7432, Euclidean Distance: 6.6953
Cosine Similarity: 0.7275, Euclidean Distance: 6.9141
Cosine Similarity: 0.5249, Euclidean Distance: 9.6562
Cosine Similarity: 0.7334, Euclidean Distance: 6.8594
Cosine Similarity: 0.6479, Euclidean Distance: 7.7070
Cosine Similarity: 0.6147, Euclidean Distance: 7.8984
Cosine Similarity: 0.6826, Euclidean Distance: 7.9375
Cosine Similarity: 0.5767, Euclidean Distance: 8.9766
Cosine Similarity: 0.5942, Euclidean Distance: 8.0625
Cosine Similarity: 0.6450, Euclidean Distance: 7.6484
Cosine Similarity: 0.6436, Euclidean Distance: 7.6797
Cosine Similarity: 0.6641, Euclidean Distance: 11.7188
Cosine Similarity: 0.6704, Euclidean Distance: 7.4805
Cosine Similarity: 0.6025, Euclidean Distance: 8.2188
Cosine Similarity: 0.7148, Euclidean Distance: 6.9844
Cosine Similarity: 0.6914, Euclidean Distance: 7.4961
Cosine Similarity: 0.6475, Euclidean Distance: 7.6133
Cosine Similarity: 0.5454, Euclidean Distance: 8.3750
Cosine Similarity: 0.8716, Euclidean Distance: 4.8945
Cosine Similarity: 0.6655, Euclidean Distance: 7.4531
Cosine Similarity: 0.6929, Euclidean Distance: 7.2617
Cosine Similarity: 0.7344, Euclidean Distance: 6.8125
Cosine Similarity: 0.7173, Euclidean Distance: 6.9688
Cosine Similarity: 0.6084, Euclidean Distance: 7.9648
Cosine Similarity: 0.7627, Euclidean Distance: 6.4648
Cosine Similarity: 0.5811, Euclidean Distance: 8.3516
Cosine Similarity: 0.6558, Euclidean Distance: 7.5586
Cosine Similarity: 0.6021, Euclidean Distance: 7.9766
Cosine Similarity: 0.8496, Euclidean Distance: 5.2695
Cosine Similarity: 0.7495, Euclidean Distance: 6.6172
Cosine Similarity: 0.6479, Euclidean Distance: 7.7188
Cosine Similarity: 0.6128, Euclidean Distance: 7.9648
Cosine Similarity: 0.5933, Euclidean Distance: 8.0547
Cosine Similarity: 0.6162, Euclidean Distance: 7.8867
Cosine Similarity: 0.5806, Euclidean Distance: 8.1406
Cosine Similarity: 0.5923, Euclidean Distance: 8.0938
Cosine Similarity: 0.5737, Euclidean Distance: 8.5312
Cosine Similarity: 0.5879, Euclidean Distance: 8.7578
Cosine Similarity: 0.5737, Euclidean Distance: 9.1094
Cosine Similarity: 0.5347, Euclidean Distance: 8.8281
Cosine Similarity: 0.5625, Euclidean Distance: 8.3438
Cosine Similarity: 0.5767, Euclidean Distance: 8.1719
Cosine Similarity: 0.6045, Euclidean Distance: 7.9570
Cosine Similarity: 0.5215, Euclidean Distance: 9.0000
Cosine Similarity: 0.4995, Euclidean Distance: 10.1406
Cosine Similarity: 0.5415, Euclidean Distance: 10.5234
Cosine Similarity: 0.5928, Euclidean Distance: 8.0469
Cosine Similarity: 0.6450, Euclidean Distance: 7.6602
Cosine Similarity: 0.5728, Euclidean Distance: 8.2422
Cosine Similarity: 0.5908, Euclidean Distance: 8.0547
Cosine Similarity: 0.6670, Euclidean Distance: 7.4375
Cosine Similarity: 0.6919, Euclidean Distance: 7.2461
Cosine Similarity: 0.7905, Euclidean Distance: 6.4570
Cosine Similarity: 0.6265, Euclidean Distance: 7.7969
Cosine Similarity: 0.6270, Euclidean Distance: 7.8047
Cosine Similarity: 0.7090, Euclidean Distance: 7.0742
Cosine Similarity: 0.6318, Euclidean Distance: 7.9062
Cosine Similarity: 0.6230, Euclidean Distance: 7.8242
Cosine Similarity: 0.5615, Euclidean Distance: 11.0547
Cosine Similarity: 0.5542, Euclidean Distance: 9.7500
Cosine Similarity: 0.5537, Euclidean Distance: 9.7500
Cosine Similarity: 0.7480, Euclidean Distance: 6.6289
Cosine Similarity: 0.7192, Euclidean Distance: 7.0391
Cosine Similarity: 0.7021, Euclidean Distance: 7.1953
Cosine Similarity: 0.5894, Euclidean Distance: 8.0703
Cosine Similarity: 0.5576, Euclidean Distance: 8.9375
Cosine Similarity: 0.8481, Euclidean Distance: 5.3867
Cosine Similarity: 0.6260, Euclidean Distance: 7.7891
Cosine Similarity: 0.7461, Euclidean Distance: 6.9219
Cosine Similarity: 0.5879, Euclidean Distance: 8.1094
Cosine Similarity: 0.5728, Euclidean Distance: 9.0547
Cosine Similarity: 0.6118, Euclidean Distance: 7.9023
Cosine Similarity: 0.6489, Euclidean Distance: 7.5977
Cosine Similarity: 0.5615, Euclidean Distance: 8.2656
Cosine Similarity: 0.5283, Euclidean Distance: 9.2266
Cosine Similarity: 0.6660, Euclidean Distance: 7.4570
Cosine Similarity: 0.7715, Euclidean Distance: 6.4062
Cosine Similarity: 0.5151, Euclidean Distance: 10.1641
Cosine Similarity: 0.6230, Euclidean Distance: 7.8125
Cosine Similarity: 0.6011, Euclidean Distance: 9.5234
Cosine Similarity: 0.6201, Euclidean Distance: 7.8398
Cosine Similarity: 0.6221, Euclidean Distance: 7.8203
Cosine Similarity: 0.7041, Euclidean Distance: 7.1523
Cosine Similarity: 0.6699, Euclidean Distance: 7.4180
Cosine Similarity: 0.7080, Euclidean Distance: 7.0625
Cosine Similarity: 0.7686, Euclidean Distance: 6.7031
Cosine Similarity: 0.6670, Euclidean Distance: 7.4414
Cosine Similarity: 0.6782, Euclidean Distance: 7.3398
Cosine Similarity: 0.6929, Euclidean Distance: 7.2266
Cosine Similarity: 0.5610, Euclidean Distance: 8.2812
Cosine Similarity: 0.6357, Euclidean Distance: 7.7109
Cosine Similarity: 0.7324, Euclidean Distance: 6.8477
Cosine Similarity: 0.5566, Euclidean Distance: 12.0781
Cosine Similarity: 0.7139, Euclidean Distance: 7.0898
Cosine Similarity: 0.7979, Euclidean Distance: 6.0234
Cosine Similarity: 0.6855, Euclidean Distance: 7.3594
Cosine Similarity: 0.6626, Euclidean Distance: 7.5938
Cosine Similarity: 0.7451, Euclidean Distance: 6.7070
Cosine Similarity: 0.5723, Euclidean Distance: 8.3047
Cosine Similarity: 0.7261, Euclidean Distance: 6.8711
Cosine Similarity: 0.6743, Euclidean Distance: 7.4023
Cosine Similarity: 0.6211, Euclidean Distance: 7.8320
Cosine Similarity: 0.7075, Euclidean Distance: 7.1133
Cosine Similarity: 0.6353, Euclidean Distance: 7.7344
Cosine Similarity: 0.6816, Euclidean Distance: 7.3203
Cosine Similarity: 0.6025, Euclidean Distance: 7.9805
Cosine Similarity: 0.6475, Euclidean Distance: 7.6914
Cosine Similarity: 0.7954, Euclidean Distance: 6.0938
Cosine Similarity: 0.6753, Euclidean Distance: 7.3711
Cosine Similarity: 0.6045, Euclidean Distance: 8.1016
Cosine Similarity: 0.7065, Euclidean Distance: 7.0859
Cosine Similarity: 0.7959, Euclidean Distance: 6.0508
Cosine Similarity: 0.7139, Euclidean Distance: 6.9922
Cosine Similarity: 0.6108, Euclidean Distance: 11.8828
Cosine Similarity: 0.6729, Euclidean Distance: 7.6211
Cosine Similarity: 0.7451, Euclidean Distance: 6.6914
Cosine Similarity: 0.5591, Euclidean Distance: 8.5156
Cosine Similarity: 0.8384, Euclidean Distance: 3.7988
Cosine Similarity: 0.8140, Euclidean Distance: 4.1211
Cosine Similarity: 0.7705, Euclidean Distance: 5.5547
Cosine Similarity: 0.8091, Euclidean Distance: 7.9961
Cosine Similarity: 0.8291, Euclidean Distance: 4.2617
Cosine Similarity: 0.7905, Euclidean Distance: 4.1211
Cosine Similarity: 0.8340, Euclidean Distance: 3.7812
Cosine Similarity: 0.5508, Euclidean Distance: 8.0391
Cosine Similarity: 0.8130, Euclidean Distance: 4.3359
Cosine Similarity: 0.6870, Euclidean Distance: 5.6328
Cosine Similarity: 0.5693, Euclidean Distance: 10.9375
Cosine Similarity: 0.8184, Euclidean Distance: 4.2461
Cosine Similarity: 0.8364, Euclidean Distance: 3.7363
Cosine Similarity: 0.7886, Euclidean Distance: 4.5781
Cosine Similarity: 0.7412, Euclidean Distance: 5.2305
Cosine Similarity: 0.8066, Euclidean Distance: 4.5273
Cosine Similarity: 0.8325, Euclidean Distance: 4.4961
Cosine Similarity: 0.6895, Euclidean Distance: 5.1172
Cosine Similarity: 0.6646, Euclidean Distance: 8.5859
Cosine Similarity: 0.7949, Euclidean Distance: 4.7344
Cosine Similarity: 0.8501, Euclidean Distance: 3.7148
Cosine Similarity: 0.7686, Euclidean Distance: 4.4336
Cosine Similarity: 0.6851, Euclidean Distance: 5.6523
Cosine Similarity: 0.7520, Euclidean Distance: 5.9922
Cosine Similarity: 0.7861, Euclidean Distance: 4.1094
Cosine Similarity: 0.7456, Euclidean Distance: 5.5156
Cosine Similarity: 0.7417, Euclidean Distance: 5.9375
Cosine Similarity: 0.7563, Euclidean Distance: 5.4609
Cosine Similarity: 0.7178, Euclidean Distance: 5.6719
Cosine Similarity: 0.7988, Euclidean Distance: 3.9648
Cosine Similarity: 0.7671, Euclidean Distance: 5.3555
Cosine Similarity: 0.6416, Euclidean Distance: 7.4961
Cosine Similarity: 0.8442, Euclidean Distance: 4.0703
Cosine Similarity: 0.6235, Euclidean Distance: 7.4180
Cosine Similarity: 0.7788, Euclidean Distance: 5.6836
Cosine Similarity: 0.7344, Euclidean Distance: 5.0742
Cosine Similarity: 0.7310, Euclidean Distance: 5.0625
Cosine Similarity: 0.8135, Euclidean Distance: 4.4297
Cosine Similarity: 0.7388, Euclidean Distance: 4.6055
Cosine Similarity: 0.8442, Euclidean Distance: 3.5605
Cosine Similarity: 0.7505, Euclidean Distance: 5.2539
Cosine Similarity: 0.8325, Euclidean Distance: 3.8535
Cosine Similarity: 0.7773, Euclidean Distance: 4.9414
Cosine Similarity: 0.7676, Euclidean Distance: 5.4492
Cosine Similarity: 0.8062, Euclidean Distance: 4.0391
Cosine Similarity: 0.7729, Euclidean Distance: 4.3672
Cosine Similarity: 0.7471, Euclidean Distance: 4.5469
Cosine Similarity: 0.7900, Euclidean Distance: 5.2266
Cosine Similarity: 0.7124, Euclidean Distance: 6.6562
Cosine Similarity: 0.7593, Euclidean Distance: 4.5000
Cosine Similarity: 0.7886, Euclidean Distance: 5.1641
Cosine Similarity: 0.7422, Euclidean Distance: 5.5859
Cosine Similarity: 0.8091, Euclidean Distance: 5.1758
Cosine Similarity: 0.8428, Euclidean Distance: 4.1133
Cosine Similarity: 0.7817, Euclidean Distance: 4.1211
Cosine Similarity: 0.6704, Euclidean Distance: 7.6289
Cosine Similarity: 0.6782, Euclidean Distance: 6.0273
Cosine Similarity: 0.7319, Euclidean Distance: 5.1445
Cosine Similarity: 0.8662, Euclidean Distance: 4.2148
Cosine Similarity: 0.7939, Euclidean Distance: 4.5156
Cosine Similarity: 0.8350, Euclidean Distance: 4.1094
Cosine Similarity: 0.7139, Euclidean Distance: 4.7383
Cosine Similarity: 0.8184, Euclidean Distance: 4.5156
Cosine Similarity: 0.8281, Euclidean Distance: 3.7812
Cosine Similarity: 0.5688, Euclidean Distance: 8.1328
Cosine Similarity: 0.8169, Euclidean Distance: 4.7852
Cosine Similarity: 0.7534, Euclidean Distance: 5.1211
Cosine Similarity: 0.7095, Euclidean Distance: 5.0703
Cosine Similarity: 0.6777, Euclidean Distance: 7.3125
Cosine Similarity: 0.7031, Euclidean Distance: 6.7578
Cosine Similarity: 0.7363, Euclidean Distance: 4.7969
Cosine Similarity: 0.7778, Euclidean Distance: 4.5156
Cosine Similarity: 0.8149, Euclidean Distance: 4.2070
Cosine Similarity: 0.6558, Euclidean Distance: 12.4062
Cosine Similarity: 0.8320, Euclidean Distance: 3.6348
Cosine Similarity: 0.8184, Euclidean Distance: 4.6133
Cosine Similarity: 0.8193, Euclidean Distance: 4.0586
Cosine Similarity: 0.7319, Euclidean Distance: 6.0859
Cosine Similarity: 0.7920, Euclidean Distance: 4.2227
Cosine Similarity: 0.7388, Euclidean Distance: 4.4531
Cosine Similarity: 0.8076, Euclidean Distance: 5.0312
Cosine Similarity: 0.7202, Euclidean Distance: 4.8711
Cosine Similarity: 0.7979, Euclidean Distance: 4.7344
Cosine Similarity: 0.8228, Euclidean Distance: 3.9316
Cosine Similarity: 0.8618, Euclidean Distance: 3.8457
Cosine Similarity: 0.7915, Euclidean Distance: 4.3555
Cosine Similarity: 0.7822, Euclidean Distance: 4.8984
Cosine Similarity: 0.7935, Euclidean Distance: 4.7266
Cosine Similarity: 0.7319, Euclidean Distance: 5.0000
Cosine Similarity: 0.7998, Euclidean Distance: 4.0703
Cosine Similarity: 0.8486, Euclidean Distance: 4.6758
Cosine Similarity: 0.8257, Euclidean Distance: 4.1289
Cosine Similarity: 0.6675, Euclidean Distance: 5.9531
Cosine Similarity: 0.7334, Euclidean Distance: 5.0508
Cosine Similarity: 0.7080, Euclidean Distance: 4.9453
Cosine Similarity: 0.6860, Euclidean Distance: 5.2461
Cosine Similarity: 0.7212, Euclidean Distance: 4.7773
Cosine Similarity: 0.6689, Euclidean Distance: 5.4258
Cosine Similarity: 0.6182, Euclidean Distance: 6.5898
Cosine Similarity: 0.6201, Euclidean Distance: 7.3008
Cosine Similarity: 0.6001, Euclidean Distance: 7.8281
Cosine Similarity: 0.6606, Euclidean Distance: 6.0977
Cosine Similarity: 0.7212, Euclidean Distance: 4.9766
Cosine Similarity: 0.7520, Euclidean Distance: 4.5156
Cosine Similarity: 0.7695, Euclidean Distance: 4.2617
Cosine Similarity: 0.6792, Euclidean Distance: 6.0273
Cosine Similarity: 0.5327, Euclidean Distance: 8.7578
Cosine Similarity: 0.5381, Euclidean Distance: 9.9141
Cosine Similarity: 0.7749, Euclidean Distance: 4.1992
Cosine Similarity: 0.8213, Euclidean Distance: 3.7559
Cosine Similarity: 0.7388, Euclidean Distance: 4.4062
Cosine Similarity: 0.7544, Euclidean Distance: 4.4258
Cosine Similarity: 0.8154, Euclidean Distance: 3.9902
Cosine Similarity: 0.7324, Euclidean Distance: 5.2773
Cosine Similarity: 0.7998, Euclidean Distance: 3.9727
Cosine Similarity: 0.7490, Euclidean Distance: 4.4258
Cosine Similarity: 0.7651, Euclidean Distance: 4.6094
Cosine Similarity: 0.8281, Euclidean Distance: 3.7930
Cosine Similarity: 0.8164, Euclidean Distance: 4.5742
Cosine Similarity: 0.7812, Euclidean Distance: 4.3828
Cosine Similarity: 0.6553, Euclidean Distance: 9.9688
Cosine Similarity: 0.7026, Euclidean Distance: 7.6211
Cosine Similarity: 0.7021, Euclidean Distance: 7.6211
Cosine Similarity: 0.7891, Euclidean Distance: 4.5273
Cosine Similarity: 0.7778, Euclidean Distance: 5.2656
Cosine Similarity: 0.8262, Euclidean Distance: 3.7227
Cosine Similarity: 0.7241, Euclidean Distance: 4.6016
Cosine Similarity: 0.7124, Euclidean Distance: 6.2539
Cosine Similarity: 0.8472, Euclidean Distance: 3.9629
Cosine Similarity: 0.7998, Euclidean Distance: 4.0352
Cosine Similarity: 0.8345, Euclidean Distance: 3.6074
Cosine Similarity: 0.7393, Euclidean Distance: 4.7266
Cosine Similarity: 0.6411, Euclidean Distance: 7.3789
Cosine Similarity: 0.7690, Euclidean Distance: 4.3359
Cosine Similarity: 0.7969, Euclidean Distance: 4.1562
Cosine Similarity: 0.7012, Euclidean Distance: 4.7812
Cosine Similarity: 0.6816, Euclidean Distance: 6.5391
Cosine Similarity: 0.7588, Euclidean Distance: 4.4570
Cosine Similarity: 0.8149, Euclidean Distance: 4.1016
Cosine Similarity: 0.6055, Euclidean Distance: 8.4609
Cosine Similarity: 0.7720, Euclidean Distance: 4.3281
Cosine Similarity: 0.6592, Euclidean Distance: 8.4609
Cosine Similarity: 0.7974, Euclidean Distance: 4.0039
Cosine Similarity: 0.7153, Euclidean Distance: 4.8359
Cosine Similarity: 0.7119, Euclidean Distance: 4.8125
Cosine Similarity: 0.7583, Euclidean Distance: 4.5234
Cosine Similarity: 0.8760, Euclidean Distance: 3.3047
Cosine Similarity: 0.8569, Euclidean Distance: 5.3203
Cosine Similarity: 0.7305, Euclidean Distance: 4.7969
Cosine Similarity: 0.8208, Euclidean Distance: 3.9316
Cosine Similarity: 0.7749, Euclidean Distance: 4.3281
Cosine Similarity: 0.7451, Euclidean Distance: 4.5391
Cosine Similarity: 0.8101, Euclidean Distance: 4.0000
Cosine Similarity: 0.7866, Euclidean Distance: 4.2617
Cosine Similarity: 0.5068, Euclidean Distance: 12.3828
Cosine Similarity: 0.9131, Euclidean Distance: 2.6641
Cosine Similarity: 0.8228, Euclidean Distance: 4.4180
Cosine Similarity: 0.7739, Euclidean Distance: 5.0625
Cosine Similarity: 0.7739, Euclidean Distance: 5.0430
Cosine Similarity: 0.9546, Euclidean Distance: 1.9912
Cosine Similarity: 0.6768, Euclidean Distance: 5.5117
